PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Partida Genérica,Otros servicios generales,116506700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",250567900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Concepto,Transferencias internas y asignaciones al sector público,250567900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Partida Genérica,A poderes,60425700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Subpartida Genérica,Legislativo,24020500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Subpartida Genérica,Judicial,36405200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Partida Genérica,A instituciones del gobierno según función,145028400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Subpartida Genérica,Instituciones y programas de educación,145028400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Partida Genérica,Diversas transferencias,45113800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Subpartida Genérica,Otras transferencias,45113800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Capítulo,Inversión pública,673719700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Concepto,Obra pública en bienes de dominio público,673719700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,673719700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Capítulo,Recursos asignados a municipios,759312800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Concepto,Participaciones,473026400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Partida Genérica,Otras participaciones,473026400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Concepto,Recursos reasignados a municipios,286286400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Partida Genérica,Recursos federales por convenio,286286400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Capítulo,Deuda pública,524045500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Concepto,Amortización de la deuda pública,524045500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,524045500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Tema,Total de ingresos,3730364000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Capítulo,Impuestos,223860000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Impuesto sobre los Ingresos,109687700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Impuesto sobre nómina,109687700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Adicionales,114172300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Para educación,114172300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Capítulo,Derechos,157607500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",155763100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Registros,88386300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Subpartida Genérica,Registro civil,453500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,87932800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Certificaciones y constancias,466000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Subpartida Genérica,Educación pública,466000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Inspecciones,4083400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Subpartida Genérica,Sanidad,4083400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Servicios de vialidad y transporte,62827400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,62827400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Otros Derechos,1844400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Capítulo,Productos,46849100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Productos de tipo corriente,35189000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Arrendamientos,1196700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Intereses,26006700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Establecimientos y empresas,7985600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Subpartida Genérica,Establecimientos diversos,7985600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Productos de tipo capital,1122600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Enajenación o venta de bienes,1122600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,1122600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Otros productos,10537500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Capítulo,Aprovechamientos,56483300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Aprovechamientos de tipo corriente,39376100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Recargos,3502900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Multas,19505800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,306000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,27900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Gastos de ejecución,16033500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Otros aprovechamientos,17107200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Capítulo,Participaciones federales,2389658900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Otras participaciones,2389658900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Participaciones diversas,2389658900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Capítulo,Aportaciones federales,327579600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Recursos federales reasignados,327579600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Recursos federales diversos,327579600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Subpartida Genérica,Otros recursos federales,327579600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Capítulo,Financiamiento,528325600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Empréstitos,482159300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Partida Genérica,Empréstitos diversos,482159300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,15,Ingresos,Concepto,Déficit,46166300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Tema,Total de egresos,781573567,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Capítulo,Servicios personales,241579941,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Concepto,Remuneraciones al personal,241579941,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Partida Genérica,Dependencias diversas,241579941,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Capítulo,Materiales y suministros,25741505,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Concepto,Materiales y suministros diversos,25741505,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Capítulo,Servicios generales,66280486,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Concepto,Otros servicios generales,66280486,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Partida Genérica,Otros servicios generales,66280486,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",106254078,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Concepto,Transferencias internas y asignaciones al sector público,106254078,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Partida Genérica,Diversas transferencias,106254078,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Subpartida Genérica,Otras transferencias,106254078,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Capítulo,Inversión pública,148626044,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Concepto,Obra pública en bienes de dominio público,148626044,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,148626044,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Capítulo,Recursos asignados a municipios,148361050,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Concepto,Participaciones,148361050,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Partida Genérica,Otras participaciones,148361050,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Capítulo,Deuda pública,44730463,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Concepto,Amortización de la deuda pública,44730463,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,44730463,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Tema,Total de ingresos,781573567,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Capítulo,Impuestos,14879485,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Impuestos sobre el Patrimonio,3421586,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,3421586,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",2595901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,2595901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Adicionales,8861998,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Para obras de infraestructura urbana,8861998,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,29378447,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,29378447,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Capítulo,Derechos,31075544,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",30400147,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Registros,17294347,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Subpartida Genérica,Registro civil,1958331,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,15336016,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Licencias y permisos,2384600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Subpartida Genérica,Empresas de transporte,2384600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Servicios de vialidad y transporte,10721200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,10721200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Otros Derechos,675397,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Capítulo,Productos,21518992,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Productos de tipo corriente,17325335,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Arrendamientos,179571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Intereses,16584609,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Establecimientos y empresas,561155,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Subpartida Genérica,Establecimientos diversos,561155,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Productos de tipo capital,251700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Enajenación o venta de bienes,251700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Subpartida Genérica,Bienes muebles,218880,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Subpartida Genérica,Bienes inmuebles,32820,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Otros productos,3941957,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Capítulo,Aprovechamientos,13147237,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Aprovechamientos de tipo corriente,12743268,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Rezagos,8085,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Recargos,467971,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Multas,5350402,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,6048749,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Gastos de ejecución,868061,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Otros aprovechamientos,403969,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Capítulo,Participaciones federales,613692577,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Otras participaciones,613692577,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Participaciones diversas,613692577,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Capítulo,Aportaciones federales,6288596,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Recursos federales reasignados,6288596,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Recursos federales diversos,6288596,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Subpartida Genérica,Otros recursos federales,6288596,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Capítulo,Financiamiento,51592689,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Empréstitos,46504999,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Partida Genérica,Empréstitos diversos,46504999,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,16,Ingresos,Concepto,Déficit,5087690,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Tema,Total de egresos,517758763,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Capítulo,Servicios personales,117747825,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Concepto,Remuneraciones al personal,78306064,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Secretaría de salud,266995,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Seguridad pública y tránsito,763892,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Dependencias diversas,77275177,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Concepto,Remuneraciones adicionales y especiales,39441761,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,39441761,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Capítulo,Materiales y suministros,58207533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Concepto,Materiales y suministros diversos,58207533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Capítulo,Servicios generales,2448918,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Concepto,Servicios de arrendamiento,2448918,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Otros arrendamientos,2448918,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",158073686,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Concepto,Transferencias internas y asignaciones al sector público,158073686,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,A poderes,11139310,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Subpartida Genérica,Legislativo,5031580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Subpartida Genérica,Judicial,6107730,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,A instituciones del gobierno según función,51075003,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Subpartida Genérica,Instituciones y programas de educación,51075003,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Diversas transferencias,95859373,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Subpartida Genérica,Otras transferencias,95859373,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",167436,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Concepto,"Bienes muebles, inmuebles e intangibles diversos",167436,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Capítulo,Inversión pública,78453480,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Concepto,Obra pública en bienes de dominio público,78453480,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Edificación no habitacional,5579030,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Subpartida Genérica,Escuelas,3714179,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Subpartida Genérica,Edificios públicos diversos,1864851,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",15893357,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Construcción de vías de comunicación,23403084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,33578009,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Capítulo,Recursos asignados a municipios,102196229,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Concepto,Participaciones,53170534,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Otras participaciones,53170534,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Concepto,Recursos reasignados a municipios,49025695,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Partida Genérica,Recursos federales por convenio,49025695,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Egresos,Capítulo,Disponibilidad final,463656,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Ingresos,Tema,Total de ingresos,517758763,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Ingresos,Capítulo,Impuestos,39962426,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Ingresos,Concepto,Impuesto sobre los Ingresos,31294,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Ingresos,Partida Genérica,Impuesto sobre nómina,31294,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Ingresos,Concepto,Impuestos sobre el Patrimonio,27679450,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,17,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,27679450,Cifras Definitivas
