PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Registros públicos,11504862,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Dependencias diversas,63009162,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Concepto,Remuneraciones adicionales y especiales,3653719,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,3653719,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",230991981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Concepto,Transferencias internas y asignaciones al sector público,213629289,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,A poderes,12873288,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Subpartida Genérica,Legislativo,12873288,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,A instituciones del gobierno según función,29612118,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,29612118,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Diversas transferencias,171143883,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Subpartida Genérica,Otras transferencias,171143883,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Concepto,Pensiones y jubilaciones,17362692,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Pensiones,17362692,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Capítulo,Inversión pública,182247287,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Concepto,Obra pública en bienes de dominio público,182247287,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Edificación no habitacional,75580492,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Subpartida Genérica,Escuelas,12988587,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Subpartida Genérica,Edificios públicos diversos,62591905,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",24622956,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Construcción de vías de comunicación,43027322,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,39016517,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Capítulo,Recursos asignados a municipios,223521540,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Concepto,Participaciones,220422425,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Otras participaciones,220422425,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Concepto,Recursos reasignados a municipios,3099115,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Recursos federales por convenio,3099115,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Capítulo,Deuda pública,279313197,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Concepto,Amortización de la deuda pública,126117234,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,126117234,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Concepto,Adeudos de ejercicios fiscales anteriores (ADEFAS),153195963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Partida Genérica,ADEFAS,153195963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Egresos,Capítulo,Disponibilidad final,5076014,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Tema,Total de ingresos,1849523283,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Capítulo,Impuestos,124664915,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,Impuesto sobre los Ingresos,105833353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Impuesto sobre nómina,104130398,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Otros impuestos sobre ingresos,1702955,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",10390324,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Actividades industriales,10390324,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,Adicionales,8441238,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Para educación,8441238,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Capítulo,Derechos,132203347,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",92739160,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Registros,52140131,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Subpartida Genérica,Registro civil,7159212,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,44950796,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Subpartida Genérica,Servicios notariales y de archivo,30123,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Certificaciones y constancias,54545,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Subpartida Genérica,Educación pública,54545,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Servicios de vialidad y transporte,40544484,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,40544484,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,Otros Derechos,39464187,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Capítulo,Productos,4611371,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,Productos de tipo corriente,2688269,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Arrendamientos,2688269,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,Productos de tipo capital,1923102,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Enajenación o venta de bienes,1923102,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,1923102,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Capítulo,Aprovechamientos,79032993,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,Aprovechamientos de tipo corriente,74783637,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Rezagos,107163,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Recargos,2083960,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Multas,16019629,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,56572885,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,Otros aprovechamientos,4249356,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Capítulo,Participaciones federales,1006315165,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,Otras participaciones,1006315165,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Participaciones diversas,1006315165,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Capítulo,Financiamiento,102883705,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Concepto,Empréstitos,102883705,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Partida Genérica,Empréstitos diversos,102883705,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,08,Ingresos,Capítulo,Disponibilidad inicial,399811787,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Tema,Total de egresos,715773199,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Capítulo,Servicios personales,253344814,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Concepto,Remuneraciones al personal,253344814,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Secretaría de finanzas y administración,18089494,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,"Secretaría de educación, cultura y deporte",165857908,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Seguridad pública y tránsito,10281017,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Procuraduría general de justicia,17428857,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Registros públicos,725665,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Dependencias diversas,40961873,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Capítulo,Materiales y suministros,50677234,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Concepto,Materiales y suministros diversos,50677234,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",127873486,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Concepto,Transferencias internas y asignaciones al sector público,99191957,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,A poderes,26553724,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Subpartida Genérica,Legislativo,16946021,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Subpartida Genérica,Judicial,9607703,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,A instituciones del gobierno según función,51527786,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,35824354,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,15703432,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Diversas transferencias,21110447,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Subpartida Genérica,Otras transferencias,21110447,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Concepto,Pensiones y jubilaciones,28681529,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Pensiones,28681529,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Capítulo,Inversión pública,128538937,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Concepto,Obra pública en bienes de dominio público,128538937,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Edificación no habitacional,10367965,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Subpartida Genérica,Escuelas,4819152,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Subpartida Genérica,Edificios públicos diversos,5548813,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",2617326,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Construcción de vías de comunicación,58293610,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,57260036,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Capítulo,Recursos asignados a municipios,113351924,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Concepto,Participaciones,113351924,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Otras participaciones,113351924,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Capítulo,Deuda pública,41986804,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Concepto,Amortización de la deuda pública,41986804,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,41986804,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Tema,Total de ingresos,715773199,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Capítulo,Impuestos,7422849,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Concepto,Adicionales,7422849,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Para educación,7422849,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,137979532,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,137979532,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Capítulo,Derechos,30635886,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",30635886,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Registros,13777815,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Subpartida Genérica,Registro civil,1075091,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,12702724,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Licencias y permisos,89266,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Subpartida Genérica,Licencias y permisos diversos,89266,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Servicios de vialidad y transporte,16768805,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,16768805,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Capítulo,Productos,1825878,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Concepto,Productos de tipo corriente,833357,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Intereses,795052,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Establecimientos y empresas,38305,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Subpartida Genérica,Establecimientos diversos,38305,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Concepto,Productos de tipo capital,603696,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Enajenación o venta de bienes,603696,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,603696,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Concepto,Otros productos,388825,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Capítulo,Aprovechamientos,10111421,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Concepto,Aprovechamientos de tipo corriente,10111421,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Rezagos,1511187,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Multas,6760711,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,1839523,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Capítulo,Participaciones federales,464481935,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Concepto,Otras participaciones,464481935,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Participaciones diversas,464481935,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Capítulo,Financiamiento,63315698,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Concepto,Empréstitos,63315698,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,10,Ingresos,Partida Genérica,Empréstitos diversos,63315698,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Tema,Total de egresos,1520963100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Capítulo,Servicios personales,616251200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Concepto,Remuneraciones al personal,616251200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Partida Genérica,Dependencias diversas,616251200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Capítulo,Materiales y suministros,55111300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Concepto,Materiales y suministros diversos,55111300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Capítulo,Servicios generales,83775900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Concepto,Otros servicios generales,83775900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Partida Genérica,Otros servicios generales,83775900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",63940800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Concepto,Transferencias internas y asignaciones al sector público,63940800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Partida Genérica,A instituciones del gobierno según función,41238200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Subpartida Genérica,Instituciones y programas de educación,41238200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Partida Genérica,Diversas transferencias,22702600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Subpartida Genérica,Otras transferencias,22702600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Capítulo,Inversión pública,394883000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Concepto,Obra pública en bienes de dominio público,394883000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,394883000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Capítulo,Recursos asignados a municipios,303239200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Concepto,Participaciones,293325500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Partida Genérica,Otras participaciones,293325500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Concepto,Recursos reasignados a municipios,9913700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Partida Genérica,Recursos federales por convenio,9913700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Capítulo,Deuda pública,3761700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Concepto,Amortización de la deuda pública,3761700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,3761700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Tema,Total de ingresos,1520963100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Capítulo,Impuestos,12163629,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Concepto,Impuestos sobre el Patrimonio,11453582,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,11453582,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",710047,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,710047,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,19568077,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,19568077,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Capítulo,Derechos,95312571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",95312571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,11,Ingresos,Partida Genérica,Registros,35458787,Cifras Definitivas
