PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Otros servicios de información,1601932,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Concepto,Otros servicios generales,5502346,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Otros servicios generales,5502346,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",138730590,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Concepto,Transferencias internas y asignaciones al sector público,106499895,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,A poderes,18306161,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Subpartida Genérica,Legislativo,10060539,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Subpartida Genérica,Judicial,8245622,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,A instituciones del gobierno según función,9477113,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Subpartida Genérica,Instituciones y programas de educación,9477113,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Diversas transferencias,78716621,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Subpartida Genérica,Otras transferencias,78716621,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Concepto,Ayudas sociales,935658,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Ayudas sociales a personas,935658,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Concepto,Pensiones y jubilaciones,31295037,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Pensiones,31295037,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Capítulo,Inversión pública,16063142,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Concepto,Obra pública en bienes de dominio público,16063142,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Edificación no habitacional,7666679,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Subpartida Genérica,Edificios públicos diversos,7666679,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Construcción de vías de comunicación,4610022,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,3786441,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Capítulo,Recursos asignados a municipios,625522771,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Concepto,Participaciones,102022051,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Otras participaciones,102022051,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Concepto,Recursos reasignados a municipios,523500720,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Recursos federales por convenio,523500720,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Capítulo,Deuda pública,31452914,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Concepto,Amortización de la deuda pública,31452914,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,31452914,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Egresos,Capítulo,Disponibilidad final,11919922,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Tema,Total de ingresos,1012195784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Capítulo,Impuestos,27154451,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Impuesto sobre los Ingresos,12827865,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Impuesto sobre nómina,12827865,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Impuestos sobre el Patrimonio,4177531,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,4177531,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",478072,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,478072,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Adicionales,9670983,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Impuestos adicionales diversos,9670983,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,566784328,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,566784328,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Capítulo,Derechos,12851477,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",12841545,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Registros,5313805,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Subpartida Genérica,Registro civil,361879,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,4951926,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Servicios de vialidad y transporte,7527740,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,7527740,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Otros Derechos,9932,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Capítulo,Productos,10658821,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Productos de tipo corriente,680195,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Intereses,666016,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Establecimientos y empresas,14179,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Subpartida Genérica,Talleres gráficos,14179,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Productos de tipo capital,9646413,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Enajenación o venta de bienes,9646413,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,9646413,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Otros productos,332213,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Capítulo,Aprovechamientos,6439826,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Aprovechamientos de tipo corriente,1363288,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Recargos,193497,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Multas,1155808,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Gastos de ejecución,13983,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Otros aprovechamientos,5076538,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Capítulo,Participaciones federales,334616455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Otras participaciones,334616455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Participaciones diversas,334616455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Capítulo,Aportaciones federales,19052644,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Recursos federales reasignados,19052644,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Recursos federales diversos,19052644,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Subpartida Genérica,Otros recursos federales,19052644,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Capítulo,Financiamiento,30000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Concepto,Empréstitos,30000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Partida Genérica,Empréstitos diversos,30000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,18,Ingresos,Capítulo,Disponibilidad inicial,4637782,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Tema,Total de egresos,7962506787,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Capítulo,Servicios personales,1282363455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Remuneraciones al personal,983340522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,"Secretaría de educación, cultura y deporte",694340688,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Secretaría de salud,2663,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Seguridad pública y tránsito,19924041,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Registros públicos,2690830,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Dependencias diversas,266382300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Remuneraciones adicionales y especiales,299022933,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,299022933,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Capítulo,Materiales y suministros,2732118224,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Materiales y suministros diversos,2732118224,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Capítulo,Servicios generales,54921303,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Servicios de arrendamiento,15711078,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Otros arrendamientos,15711078,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Servicios de comunicación social y publicidad,921265,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Otros servicios de información,921265,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Otros servicios generales,38288960,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Otros servicios generales,38288960,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",670507620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Transferencias internas y asignaciones al sector público,602575144,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,A poderes,53392926,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Subpartida Genérica,Legislativo,29662164,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Subpartida Genérica,Judicial,23730762,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,A instituciones del gobierno según función,149398969,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Subpartida Genérica,Instituciones y programas de educación,149398969,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Diversas transferencias,399783249,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Subpartida Genérica,Otras transferencias,399783249,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Pensiones y jubilaciones,67932476,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Pensiones,67932476,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Capítulo,Inversión pública,657595956,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Obra pública en bienes de dominio público,657595956,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Edificación no habitacional,56323444,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Subpartida Genérica,Escuelas,39230935,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Subpartida Genérica,Hospitales,5118396,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Subpartida Genérica,Edificios públicos diversos,11974113,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",10785089,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Construcción de vías de comunicación,240401719,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,350085704,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Capítulo,Recursos asignados a municipios,564415364,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Participaciones,464346728,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Otras participaciones,464346728,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Recursos reasignados a municipios,100068636,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Recursos federales por convenio,100068636,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Capítulo,Otros egresos,1952708880,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Egresos diversos,1952708880,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Capítulo,Deuda pública,11274685,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Concepto,Amortización de la deuda pública,11274685,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,11274685,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Egresos,Capítulo,Disponibilidad final,36601300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Tema,Total de ingresos,7962506787,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Capítulo,Impuestos,264424792,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Impuesto sobre los Ingresos,238767315,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Impuesto sobre nómina,238767315,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Impuestos sobre el Patrimonio,25657477,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,25657477,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,4934825414,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,4934825414,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Capítulo,Derechos,287979187,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",284483790,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Registros,101702391,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Registro civil,36190626,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,63630841,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Servicios notariales y de archivo,1880924,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Certificaciones y constancias,7379307,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Educación pública,744887,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Certificaciones y constancias diversas,6634420,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Licencias y permisos,29960895,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Empresas de transporte,12820,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Licencias y permisos diversos,29948075,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Inspecciones,2424950,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Equipo industrial,1924512,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Sanidad,500438,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Servicios de vialidad y transporte,143016247,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,143016247,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Otros Derechos,3495397,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Capítulo,Productos,47322830,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Productos de tipo corriente,12199507,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Arrendamientos,2702607,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Intereses,8297451,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Establecimientos y empresas,1199449,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Talleres gráficos,353926,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Establecimientos diversos,845523,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Productos de tipo capital,34784579,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Enajenación o venta de bienes,34784579,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,34060586,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Bienes inmuebles,723993,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Otros productos,338744,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Capítulo,Aprovechamientos,80743721,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Aprovechamientos de tipo corriente,77241406,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Recargos,14731037,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Multas,9203995,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,52119042,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Gastos de ejecución,1187332,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Otros aprovechamientos,3502315,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Capítulo,Participaciones federales,1432244083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Otras participaciones,1432244083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Participaciones diversas,1432244083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Capítulo,Aportaciones federales,893971567,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Concepto,Recursos federales reasignados,893971567,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Partida Genérica,Recursos federales diversos,893971567,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Subpartida Genérica,Otros recursos federales,893971567,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,19,Ingresos,Capítulo,Disponibilidad inicial,20995193,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,20,Egresos,Tema,Total de egresos,3663487455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,20,Egresos,Capítulo,Servicios personales,376501067,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,20,Egresos,Concepto,Remuneraciones al personal,376501067,Cifras Definitivas
